date_mesure,geocode_commune,libelle_commune,mode_transport,valeur
2022-01-01T00:00:00.000,25004,Abbévillers,Transports en commun,5.24209472544136
2022-01-01T00:00:00.000,60656,Varinfroy,Transports en commun,4.78571428571429
2022-01-01T00:00:00.000,21489,Poiseul-la-Grange,Voiture,24.2857142857143
2022-01-01T00:00:00.000,68115,Guewenheim,Pas de transport,35.20817843866169
2022-01-01T00:00:00.000,76400,Luneray,Transports en commun,9.809446750061731
2022-01-01T00:00:00.000,12159,Morlhon-le-Haut,Marche,5.20111400456009
2022-01-01T00:00:00.000,78343,Les Loges-en-Josas,Transports en commun,117.71974438517617
2022-01-01T00:00:00.000,12281,Toulonjac,Marche,4.91710290836677
2022-01-01T00:00:00.000,45326,Tournoisis,Voiture,161.6820615834977
2022-01-01T00:00:00.000,24425,Saint-Jean-de-Côle,Transports en commun,5.44790933938202
2022-01-01T00:00:00.000,73224,Saint-Avre,Vélo,10.129184784968789
2022-01-01T00:00:00.000,14587,Saint-Germain-la-Blanche-Herbe,Marche,33.54500525441334
2022-01-01T00:00:00.000,80627,Plachy-Buyon,Transports en commun,22.11431605768577
2022-01-01T00:00:00.000,63457,Vic-le-Comte,Voiture,1951.1548758401577
2022-01-01T00:00:00.000,23211,Saint-Marc-à-Frongier,Voiture,157.00698499449348
2022-01-01T00:00:00.000,11045,Bouriège,Vélo,6.04
2022-01-01T00:00:00.000,45089,Chécy,Deux-roues motorisé,33.46502487315288
2022-01-01T00:00:00.000,66071,Estagel,Transports en commun,4.89934016861759
2022-01-01T00:00:00.000,22059,Le Fœil,Vélo,10.32836245809152
2022-01-01T00:00:00.000,62376,Gonnehem,Marche,14.94817298989194
2022-01-01T00:00:00.000,35134,Les Iffs,Pas de transport,10.51363413459382
2022-01-01T00:00:00.000,97418,Sainte-Marie,Marche,490.93959804852295
2022-01-01T00:00:00.000,31069,Blagnac,Transports en commun,1814.6762197099847
2022-01-01T00:00:00.000,28031,Beaumont-les-Autels,Pas de transport,20.01526247858354
2022-01-01T00:00:00.000,60254,Francières,Pas de transport,5.1046014632921
2022-01-01T00:00:00.000,34328,Vendémian,Pas de transport,29.10949598468086
2022-01-01T00:00:00.000,04195,Saint-Pons,Transports en commun,5.05104741801913
2022-01-01T00:00:00.000,88213,La Grande-Fosse,Vélo,5.65217391304348
2022-01-01T00:00:00.000,23065,Colondannes,Voiture,112.31246691083497
2022-01-01T00:00:00.000,37190,Pussigny,Voiture,29.090909090909104
2022-01-01T00:00:00.000,39420,Pimorin,Marche,4.74418604651163
2022-01-01T00:00:00.000,33057,Blasimon,Voiture,387.5625
2022-01-01T00:00:00.000,53123,Juvigné,Vélo,4.93333333333333
2022-01-01T00:00:00.000,01204,Le Poizat-Lalleyriat,Voiture,332.00284166519646
2022-01-01T00:00:00.000,78327,Juziers,Vélo,39.7536945812808
2022-01-01T00:00:00.000,36099,Lourdoueix-Saint-Michel,Vélo,4.8247380511226
2022-01-01T00:00:00.000,44130,Pont-Saint-Martin,Transports en commun,152.80812309787345
2022-01-01T00:00:00.000,54540,Val-et-Châtillon,Vélo,8.69383315360653
2022-01-01T00:00:00.000,47065,Clairac,Pas de transport,56.08159986817133
2022-01-01T00:00:00.000,27602,Saint-Sébastien-de-Morsent,Deux-roues motorisé,19.70085842718031
2022-01-01T00:00:00.000,62199,Camblain-l'Abbé,Transports en commun,19.85174670262084
2022-01-01T00:00:00.000,08307,Montmeillant,Transports en commun,4.42105263157895
2022-01-01T00:00:00.000,88124,Darney,Pas de transport,25.30179868959933
2022-01-01T00:00:00.000,68073,Dolleren,Voiture,165.27038491060281
2022-01-01T00:00:00.000,34087,Cournonsec,Marche,24.40271476421852
2022-01-01T00:00:00.000,52292,Longeau-Percey,Marche,30.396694214876042
2022-01-01T00:00:00.000,53104,Gennes-Longuefuye,Deux-roues motorisé,15.17977528089888
2022-01-01T00:00:00.000,54534,Trondes,Marche,10.56782936841568
2022-01-01T00:00:00.000,60533,Ressons-sur-Matz,Pas de transport,20.35840012872652
2022-01-01T00:00:00.000,25626,Villers-Saint-Martin,Voiture,83.89130434782604
2022-01-01T00:00:00.000,01294,Peyrieu,Transports en commun,34.95480225988701
2022-01-01T00:00:00.000,67367,Otterswiller,Marche,15.129766125991708
2022-01-01T00:00:00.000,24520,Sarlat-la-Canéda,Vélo,101.20153498897905
2022-01-01T00:00:00.000,73286,Serrières-en-Chautagne,Marche,19.33751446276326
2022-01-01T00:00:00.000,58117,Fourchambault,Pas de transport,53.615564837617654
2022-01-01T00:00:00.000,97215,Macouba,Marche,87.26666666666661
2022-01-01T00:00:00.000,34142,Lodève,Deux-roues motorisé,9.741533948622621
2022-01-01T00:00:00.000,38323,Pressins,Transports en commun,29.9449607669793
2022-01-01T00:00:00.000,53100,Fougerolles-du-Plessis,Deux-roues motorisé,4.721963191807
2022-01-01T00:00:00.000,03158,Haut-Bocage,Marche,15.11486486486486
2022-01-01T00:00:00.000,40239,Puyol-Cazalet,Voiture,43.78947368421057
2022-01-01T00:00:00.000,38444,Saint-Pierre-de-Méaroz,Voiture,30.625
2022-01-01T00:00:00.000,38562,Vizille,Marche,292.1283929553315
2022-01-01T00:00:00.000,62551,Marenla,Pas de transport,22.19238547892171
2022-01-01T00:00:00.000,38267,Mottier,Transports en commun,10.65866487725296
2022-01-01T00:00:00.000,01227,Magnieu,Transports en commun,9.91699739365806
2022-01-01T00:00:00.000,33517,Soussans,Transports en commun,10.02932551319648
2022-01-01T00:00:00.000,17302,Romegoux,Voiture,280.38109334427526
2022-01-01T00:00:00.000,51375,Montbré,Pas de transport,5.08197445496902
2022-01-01T00:00:00.000,69190,Sainte-Consorce,Pas de transport,47.98269395019321
2022-01-01T00:00:00.000,59305,Herzeele,Pas de transport,85.10461538461546
2022-01-01T00:00:00.000,35063,La Chapelle-Saint-Aubert,Transports en commun,4.66858081097274
2022-01-01T00:00:00.000,76082,Bernières,Marche,4.98534491485775
2022-01-01T00:00:00.000,19061,Cornil,Marche,10.21787395547624
2022-01-01T00:00:00.000,04066,Curbans,Voiture,247.6550848180148
2022-01-01T00:00:00.000,24386,Saint-Cernin-de-l'Herm,Voiture,64.38705638522069
2022-01-01T00:00:00.000,10251,Montigny-les-Monts,Pas de transport,4.98519501774485
2022-01-01T00:00:00.000,63459,Villeneuve-les-Cerfs,Pas de transport,8.69536028525404
2022-01-01T00:00:00.000,03137,Langy,Pas de transport,4.53738052626227
2022-01-01T00:00:00.000,08397,Saint-Remy-le-Petit,Voiture,31.42857142857144
2022-01-01T00:00:00.000,60302,Haudivillers,Pas de transport,23.26715695662287
2022-01-01T00:00:00.000,71591,Fleurville,Pas de transport,5.05102040816327
2022-01-01T00:00:00.000,51438,Poix,Pas de transport,10.92307692307692
2022-01-01T00:00:00.000,40230,Pontonx-sur-l'Adour,Marche,31.30870363118752
2022-01-01T00:00:00.000,69184,Sainte-Catherine,Vélo,5.12980091117071
2022-01-01T00:00:00.000,11343,Saint-Gaudéric,Pas de transport,9.63636363636364
2022-01-01T00:00:00.000,14092,Bourguébus,Voiture,1206.3386138613853
2022-01-01T00:00:00.000,60627,Tartigny,Voiture,95.59618374652507
2022-01-01T00:00:00.000,45133,Engenville,Pas de transport,5.02146773007756
2022-01-01T00:00:00.000,51476,Saint-Étienne-au-Temple,Marche,15.68594410160593
2022-01-01T00:00:00.000,37129,Ligré,Vélo,14.55392745863142
2022-01-01T00:00:00.000,81036,Bout-du-Pont-de-Larn,Marche,9.4741522978668
2022-01-01T00:00:00.000,11313,Ricaud,Voiture,124.24242424242424
2022-01-01T00:00:00.000,62415,Haute-Avesnes,Pas de transport,14.17025381717241
2022-01-01T00:00:00.000,54313,Létricourt,Transports en commun,4.91304347826087
2022-01-01T00:00:00.000,57012,Algrange,Transports en commun,146.6912640059029
2022-01-01T00:00:00.000,27351,Incarville,Vélo,9.94716981132076
2022-01-01T00:00:00.000,59386,Marquette-lez-Lille,Vélo,355.942100047734
2022-01-01T00:00:00.000,06002,Amirat,Voiture,24.5
2022-01-01T00:00:00.000,62262,Cuinchy,Voiture,661.1587412310624
2022-01-01T00:00:00.000,35028,Boistrudan,Transports en commun,20.260891479945638
2022-01-01T00:00:00.000,59397,Merckeghem,Pas de transport,20.85840991597898
2022-01-01T00:00:00.000,65237,Juncalas,Voiture,58.67567567567562
2022-01-01T00:00:00.000,27376,Louye,Marche,11.934616839728399
2022-01-01T00:00:00.000,33218,Lagorce,Vélo,4.94099378881988
2022-01-01T00:00:00.000,78123,Carrières-sous-Poissy,Voiture,3924.4814067906
2022-01-01T00:00:00.000,62056,Audresselles,Marche,21.84036612319874
2022-01-01T00:00:00.000,74299,Veyrier-du-Lac,Pas de transport,87.9203897632776
2022-01-01T00:00:00.000,08470,Verpel,Voiture,14.76923076923076
2022-01-01T00:00:00.000,74254,Saint-Sylvestre,Voiture,260.63608388752505
2022-01-01T00:00:00.000,81167,Miolles,Voiture,19.45454545454544
2022-01-01T00:00:00.000,43020,Bas-en-Basset,Marche,89.53090507726264
2022-01-01T00:00:00.000,59475,Prouvy,Voiture,699.9232658703372
2022-01-01T00:00:00.000,89108,Chitry,Marche,10.34728418160998
2022-01-01T00:00:00.000,42236,Saint-Hilaire-sous-Charlieu,Marche,9.96147289185792
2022-01-01T00:00:00.000,28103,Cloyes-les-Trois-Rivières,Pas de transport,104.50180831826401
2022-01-01T00:00:00.000,77212,Gravon,Marche,5.85185185185185
2022-01-01T00:00:00.000,82174,Saint-Vincent-d'Autéjac,Voiture,88.11368414589087
2022-01-01T00:00:00.000,23031,Boussac,Deux-roues motorisé,10.21578232181594
2022-01-01T00:00:00.000,05070,Laragne-Montéglin,Marche,152.8464976151149
2022-01-01T00:00:00.000,37080,Civray-sur-Esves,Pas de transport,25.35714285714285
2022-01-01T00:00:00.000,78192,Dammartin-en-Serve,Transports en commun,43.7921729390572
2022-01-01T00:00:00.000,14601,Saint-Julien-sur-Calonne,Pas de transport,10.11764705882352
2022-01-01T00:00:00.000,86081,Colombiers,Deux-roues motorisé,9.941580755408701
2022-01-01T00:00:00.000,59598,Toufflers,Marche,45.668922130152175
2022-01-01T00:00:00.000,25601,Vercel-Villedieu-le-Camp,Pas de transport,43.73422284708395
2022-01-01T00:00:00.000,32365,Cap d'Astarac,Transports en commun,8.39188680777205
2022-01-01T00:00:00.000,68299,Saint-Ulrich,Pas de transport,5.16769644212684
2022-01-01T00:00:00.000,62518,Linzeux,Voiture,47.77777777777779
2022-01-01T00:00:00.000,22211,Ploubezre,Marche,35.25619683259006
2022-01-01T00:00:00.000,67378,Plobsheim,Deux-roues motorisé,24.96062992125985
2022-01-01T00:00:00.000,18108,La Guerche-sur-l'Aubois,Transports en commun,29.53365909131191
2022-01-01T00:00:00.000,31049,Bazus,Pas de transport,20.43333934066608
2022-01-01T00:00:00.000,46168,Lentillac-Saint-Blaise,Voiture,88.15384615384617
2022-01-01T00:00:00.000,52534,Villiers-en-Lieu,Marche,4.99822368944804
2022-01-01T00:00:00.000,28270,Moriers,Voiture,67.86956521739128
2022-01-01T00:00:00.000,08025,Attigny,Voiture,295.59172960902134
2022-01-01T00:00:00.000,32396,Saint-Mézard,Voiture,97.77083333333327
2022-01-01T00:00:00.000,67310,Mussig,Pas de transport,20.16143497757848
2022-01-01T00:00:00.000,15130,Montchamp,Marche,5.25925925925926
2022-01-01T00:00:00.000,60139,Chambly,Marche,334.4680614724001
2022-01-01T00:00:00.000,02360,Villeneuve-sur-Aisne,Transports en commun,39.394363095603254
2022-01-01T00:00:00.000,74052,Cernex,Marche,5.40046398004608
2022-01-01T00:00:00.000,24341,Proissans,Deux-roues motorisé,4.96873761567033
2022-01-01T00:00:00.000,66080,Fontpédrouse,Pas de transport,5.30434782608696
2022-01-01T00:00:00.000,01167,Garnerans,Marche,8.75939643066725
2022-01-01T00:00:00.000,17232,Meursac,Voiture,573.7183073160421
2022-01-01T00:00:00.000,19250,Salon-la-Tour,Transports en commun,5.67965759873723
2022-01-01T00:00:00.000,22349,Trédrez-Locquémeau,Voiture,473.6059608174565
2022-01-01T00:00:00.000,73248,Saint-Jean-de-Maurienne,Vélo,35.15637925824501
2022-01-01T00:00:00.000,58088,Coulanges-lès-Nevers,Voiture,1186.1300813008124
2022-01-01T00:00:00.000,68342,Uffholtz,Voiture,735.6195724343077
2022-01-01T00:00:00.000,71214,Genouilly,Marche,10.41887385896356
2022-01-01T00:00:00.000,17137,La Croix-Comtesse,Vélo,4.64583333333333
2022-01-01T00:00:00.000,62774,Sangatte,Vélo,46.95999574778536
2022-01-01T00:00:00.000,23008,Aubusson,Transports en commun,59.99105545617175
2022-01-01T00:00:00.000,57152,Contz-les-Bains,Pas de transport,4.94339622641509
2022-01-01T00:00:00.000,87023,Le Buis,Voiture,78.42857142857144
2022-01-01T00:00:00.000,77480,Valence-en-Brie,Voiture,390.19878928203264
2022-01-01T00:00:00.000,53121,Javron-les-Chapelles,Marche,45.608469090474244
2022-01-01T00:00:00.000,33376,Saint-Aubin-de-Médoc,Marche,10.55655342245407
2022-01-01T00:00:00.000,59108,Briastre,Voiture,218.98461538461555
2022-01-01T00:00:00.000,46076,Cornac,Pas de transport,4.74075941025309
2022-01-01T00:00:00.000,39173,Cousance,Marche,54.46558704453438
2022-01-01T00:00:00.000,89088,Chassy,Deux-roues motorisé,15.32258064516129
2022-01-01T00:00:00.000,69022,Bibost,Marche,4.76395002820046
2022-01-01T00:00:00.000,44127,La Planche,Vélo,34.09162210973861
2022-01-01T00:00:00.000,28004,Allonnes,Voiture,166.4781930079674
2022-01-01T00:00:00.000,72337,Sougé-le-Ganelon,Voiture,337.96229524778266
2022-01-01T00:00:00.000,56071,Guéhenno,Deux-roues motorisé,9.83373114186878
2022-01-01T00:00:00.000,54210,Fréménil,Transports en commun,5.30952380952381
2022-01-01T00:00:00.000,27082,La Bonneville-sur-Iton,Vélo,9.95061563604937
2022-01-01T00:00:00.000,02095,Bohain-en-Vermandois,Voiture,978.1099832623124
2022-01-01T00:00:00.000,90008,Bavilliers,Marche,54.00958915668738
2022-01-01T00:00:00.000,32040,Bédéchan,Voiture,58.52
2022-01-01T00:00:00.000,40297,Le Sen,Vélo,4.70212765957447
2022-01-01T00:00:00.000,57652,Sillegny,Transports en commun,4.73858368528961
2022-01-01T00:00:00.000,57226,Fontoy,Marche,64.39154079684164
2022-01-01T00:00:00.000,17313,Saint-Bris-des-Bois,Pas de transport,4.91139240506329
2022-01-01T00:00:00.000,59366,Lynde,Voiture,341.79667192614664
2022-01-01T00:00:00.000,21038,Auxonne,Voiture,2257.768881990588
2022-01-01T00:00:00.000,61089,Champosoult,Voiture,22.66666666666668
2022-01-01T00:00:00.000,41002,Angé,Deux-roues motorisé,4.72556623176969
2022-01-01T00:00:00.000,45087,Châtillon-sur-Loire,Voiture,990.2615648942536
2022-01-01T00:00:00.000,11065,Camps-sur-l'Agly,Voiture,5.54545454545455
2022-01-01T00:00:00.000,2B112,Feliceto,Pas de transport,5.668648085391677
2022-01-01T00:00:00.000,31570,Vaux,Pas de transport,5.3799313067332
2022-01-01T00:00:00.000,32288,Montiron,Voiture,53.076923076923094
2022-01-01T00:00:00.000,91573,Saint-Pierre-du-Perray,Vélo,52.79548954729325
2022-01-01T00:00:00.000,35171,Médréac,Pas de transport,60.16967415619178
2022-01-01T00:00:00.000,83007,Aups,Transports en commun,15.045219559317221
2022-01-01T00:00:00.000,73048,Bonvillard,Marche,5.03883644022158
2022-01-01T00:00:00.000,2B274,Scolca,Transports en commun,0.903225806451613
2022-01-01T00:00:00.000,52060,Bourbonne-les-Bains,Marche,134.8234507348753
2022-01-01T00:00:00.000,55150,Demange-Baudignécourt,Pas de transport,9.52385614316466
2022-01-01T00:00:00.000,27693,Sylvains-Lès-Moulins,Marche,5.37483789917345
2022-01-01T00:00:00.000,54381,Montreux,Voiture,15.600000000000001
2022-01-01T00:00:00.000,76386,Limpiville,Voiture,149.93287256538912
2022-01-01T00:00:00.000,29213,Plouzévédé,Deux-roues motorisé,4.88722840349014
2022-01-01T00:00:00.000,67223,Innenheim,Marche,4.9402390438247
2022-01-01T00:00:00.000,35116,La Fresnais,Pas de transport,60.55533199195176
2022-01-01T00:00:00.000,68337,Traubach-le-Haut,Transports en commun,9.71793062618265
2022-01-01T00:00:00.000,37014,Azay-le-Rideau,Voiture,1241.9206106870229
2022-01-01T00:00:00.000,72045,Brains-sur-Gée,Deux-roues motorisé,19.662325477284888
2022-01-01T00:00:00.000,74287,Vailly,Transports en commun,19.57377386077556
2022-01-01T00:00:00.000,51276,Gourgançon,Marche,10.42857142857142
2022-01-01T00:00:00.000,25529,Sancey,Deux-roues motorisé,10.106463878327
2022-01-01T00:00:00.000,24555,Tourtoirac,Voiture,170.72072129768293
2022-01-01T00:00:00.000,43087,Dunières,Pas de transport,35.10721348769302
2022-01-01T00:00:00.000,35096,Domagné,Transports en commun,60.1355871080553
2022-01-01T00:00:00.000,26005,Allan,Transports en commun,19.80455938236535
2022-01-01T00:00:00.000,34081,Colombiers,Vélo,10.43691682793043
2022-01-01T00:00:00.000,63386,Saint-Pierre-Roche,Pas de transport,9.87881941401484
2022-01-01T00:00:00.000,28061,Brou,Transports en commun,29.227179142695668
2022-01-01T00:00:00.000,67249,Krautwiller,Transports en commun,10.0
2022-01-01T00:00:00.000,45147,Fleury-les-Aubrais,Deux-roues motorisé,82.69090786289114
2022-01-01T00:00:00.000,27103,Bourg-Achard,Vélo,10.314675738973971
2022-01-01T00:00:00.000,44070,La Haie-Fouassière,Marche,25.024695079393958
2022-01-01T00:00:00.000,56130,Merlevenez,Deux-roues motorisé,14.971698113207552
2022-01-01T00:00:00.000,24522,Sarrazac,Pas de transport,30.20553410538742
2022-01-01T00:00:00.000,38328,Quaix-en-Chartreuse,Voiture,353.9354066897409
2022-01-01T00:00:00.000,52108,Charmes,Voiture,63.85714285714285
2022-01-01T00:00:00.000,46020,Beauregard,Pas de transport,5.32281086062464
2022-01-01T00:00:00.000,59136,Le Cateau-Cambrésis,Pas de transport,80.40465204887033
2022-01-01T00:00:00.000,33393,Saint-Denis-de-Pile,Vélo,48.41228708213316
2022-01-01T00:00:00.000,14658,Noues de Sienne,Vélo,5.04305218813285
2022-01-01T00:00:00.000,39022,Asnans-Beauvoisin,Transports en commun,5.62650234537192
2022-01-01T00:00:00.000,89066,Cerisiers,Transports en commun,10.21247081571724
2022-01-01T00:00:00.000,22389,Yffiniac,Voiture,2132.0717663053615
2022-01-01T00:00:00.000,18256,Subligny,Voiture,99.19509211571552
2022-01-01T00:00:00.000,67544,Wissembourg,Voiture,1844.6710331347203
2022-01-01T00:00:00.000,76187,Contremoulins,Pas de transport,5.21875
2022-01-01T00:00:00.000,80520,Maucourt,Voiture,71.82222222222224
2022-01-01T00:00:00.000,28198,Jallans,Pas de transport,19.675
2022-01-01T00:00:00.000,58122,Garchy,Transports en commun,4.96511627906977
2022-01-01T00:00:00.000,23249,Saint-Yrieix-la-Montagne,Pas de transport,4.91111111111111
2022-01-01T00:00:00.000,61379,Saint-Cyr-la-Rosière,Marche,4.94451817487391
2022-01-01T00:00:00.000,01167,Garnerans,Voiture,303.4583924074581
2022-01-01T00:00:00.000,34219,Prémian,Deux-roues motorisé,5.06949616171013
2022-01-01T00:00:00.000,32182,Lahas,Pas de transport,5.32352941176471
2022-01-01T00:00:00.000,28036,Berchères-sur-Vesgre,Transports en commun,53.45595892410494
2022-01-01T00:00:00.000,84027,Caderousse,Transports en commun,14.78205384823908
2022-01-01T00:00:00.000,52416,Rangecourt,Voiture,14.30769230769231
2022-01-01T00:00:00.000,55244,Herméville-en-Woëvre,Transports en commun,4.25
2022-01-01T00:00:00.000,46074,Condat,Vélo,4.69563225238407
2022-01-01T00:00:00.000,38547,Villard-Bonnot,Voiture,2677.708688690969
2022-01-01T00:00:00.000,39394,Onoz,Deux-roues motorisé,5.07142857142857
2022-01-01T00:00:00.000,10392,Vallant-Saint-Georges,Voiture,141.43220228795377
2022-01-01T00:00:00.000,67233,Kertzfeld,Marche,9.68368456311525
2022-01-01T00:00:00.000,07186,Privas,Transports en commun,164.8634848238633
2022-01-01T00:00:00.000,76590,Saint-Jacques-d'Aliermont,Pas de transport,5.12914671545535
2022-01-01T00:00:00.000,61339,Putanges-le-Lac,Pas de transport,104.79781966100916
2022-01-01T00:00:00.000,28023,Bailleau-Armenonville,Transports en commun,109.63962907421505
2022-01-01T00:00:00.000,89254,Mézilles,Voiture,180.3085861769477
2022-01-01T00:00:00.000,11193,Lasserre-de-Prouille,Voiture,98.3050847457628
2022-01-01T00:00:00.000,80802,Villers-Faucon,Voiture,234.94707890756703
2022-01-01T00:00:00.000,65031,Arreau,Marche,61.71428571428568
2022-01-01T00:00:00.000,29172,Plomodiern,Deux-roues motorisé,5.18613112324831
2022-01-01T00:00:00.000,95487,Persan,Marche,430.1475425774121
2022-01-01T00:00:00.000,21699,Villers-les-Pots,Vélo,19.81510137034627
2022-01-01T00:00:00.000,67139,Flexbourg,Pas de transport,5.02262662196091
2022-01-01T00:00:00.000,70074,Blondefontaine,Voiture,80.76822509055626
2022-01-01T00:00:00.000,28290,Orrouer,Voiture,134.76911574191567
2022-01-01T00:00:00.000,76162,Le Catelier,Vélo,4.86664974408676
2022-01-01T00:00:00.000,58065,Châtillon-en-Bazois,Voiture,197.19332522234185
2022-01-01T00:00:00.000,45068,Châlette-sur-Loing,Voiture,3059.2139219390588
2022-01-01T00:00:00.000,34107,Fraisse-sur-Agout,Marche,10.402799800066148
2022-01-01T00:00:00.000,23192,Fursac,Marche,24.88758739630821
2022-01-01T00:00:00.000,60374,Maignelay-Montigny,Voiture,865.6935483870968
2022-01-01T00:00:00.000,56146,Neulliac,Vélo,10.00677966101694
2022-01-01T00:00:00.000,26368,Vercheny,Marche,24.08602150537635
2022-01-01T00:00:00.000,05114,Réallon,Marche,4.87390505300952
2022-01-01T00:00:00.000,40286,Samadet,Pas de transport,40.18348623853208
2022-01-01T00:00:00.000,73140,Jongieux,Pas de transport,5.03996802208523
2022-01-01T00:00:00.000,50315,Le Mesnillard,Deux-roues motorisé,4.6211463956912
2022-01-01T00:00:00.000,63437,Trémouille-Saint-Loup,Voiture,43.2
2022-01-01T00:00:00.000,33548,Villegouge,Deux-roues motorisé,5.25069416969888
2022-01-01T00:00:00.000,65373,Puntous,Marche,4.9375
2022-01-01T00:00:00.000,28040,Billancelles,Voiture,138.6067053314573
2022-01-01T00:00:00.000,94081,Vitry-sur-Seine,Marche,2340.1599365163133
2022-01-01T00:00:00.000,29224,Pouldergat,Voiture,494.6648547039324
2022-01-01T00:00:00.000,31517,Saint-Sulpice-sur-Lèze,Pas de transport,39.7203621952082
2022-01-01T00:00:00.000,59440,Noyelles-sur-Selle,Marche,4.8962962962963
2022-01-01T00:00:00.000,29047,Le Drennec,Deux-roues motorisé,5.13904419827873
2022-01-01T00:00:00.000,80832,Yvrench,Vélo,5.29724443216941
2022-01-01T00:00:00.000,51118,Champigny,Transports en commun,23.808577102889114
2022-01-01T00:00:00.000,84146,Villedieu,Deux-roues motorisé,8.48343711581256
2022-01-01T00:00:00.000,80410,Ham,Marche,136.01796407185626
2022-01-01T00:00:00.000,16027,Barbezières,Voiture,35.51851851851849
2022-01-01T00:00:00.000,89441,Vermenton,Transports en commun,23.59104837902967
2022-01-01T00:00:00.000,26189,Montauban-sur-l'Ouvèze,Voiture,40.873471623811255
2022-01-01T00:00:00.000,59472,Preux-au-Bois,Transports en commun,5.00794287377609
2022-01-01T00:00:00.000,82176,La Salvetat-Belmontet,Marche,4.91326530612245
2022-01-01T00:00:00.000,57180,Dolving,Voiture,142.25182489990004
2022-01-01T00:00:00.000,51108,Châlons-en-Champagne,Deux-roues motorisé,161.19364816022852
2022-01-01T00:00:00.000,43041,Brives-Charensac,Marche,110.87824264053549
2022-01-01T00:00:00.000,70010,Alaincourt,Pas de transport,4.08333333333333
2022-01-01T00:00:00.000,82153,Saint-Amans-du-Pech,Voiture,47.10406691903558
2022-01-01T00:00:00.000,51058,Bezannes,Vélo,23.14668977743354
2022-01-01T00:00:00.000,84013,Beaumettes,Pas de transport,10.33046208637468
2022-01-01T00:00:00.000,31228,Gragnague,Marche,17.96661173703865
2022-01-01T00:00:00.000,77129,Coulombs-en-Valois,Transports en commun,72.98319327731085
2022-01-01T00:00:00.000,46224,Pradines,Deux-roues motorisé,15.42319985150867
2022-01-01T00:00:00.000,77232,Isles-lès-Villenoy,Transports en commun,114.92876046492574
2022-01-01T00:00:00.000,31252,Labastide-Saint-Sernin,Voiture,904.2900763358778
2022-01-01T00:00:00.000,19235,Saint-Paul,Voiture,63.50783732505582
2022-01-01T00:00:00.000,31251,Labastide-Paumès,Pas de transport,9.74193548387096
2022-01-01T00:00:00.000,73275,Saint-Pierre-de-Genebroz,Deux-roues motorisé,4.60947156288549
2022-01-01T00:00:00.000,60396,Méry-la-Bataille,Pas de transport,9.34562988019302
2022-01-01T00:00:00.000,95019,Arnouville,Voiture,3374.8258467649266
2022-01-01T00:00:00.000,62038,Ardres,Marche,95.62361276123342
2022-01-01T00:00:00.000,38236,Miribel-les-Échelles,Voiture,584.960694640801
2022-01-01T00:00:00.000,36115,Menetou-sur-Nahon,Voiture,59.5833333333333
2022-01-01T00:00:00.000,03077,Chirat-l'Église,Voiture,59.428571428571416
2022-01-01T00:00:00.000,81017,Arifat,Voiture,46.080000000000005
2022-01-01T00:00:00.000,02330,Francilly-Selency,Voiture,218.21303577656087
2022-01-01T00:00:00.000,31252,Labastide-Saint-Sernin,Transports en commun,19.76590330788804
2022-01-01T00:00:00.000,31355,Mons,Marche,4.99445983379501
2022-01-01T00:00:00.000,78356,Magny-les-Hameaux,Marche,129.6505376344085
2022-01-01T00:00:00.000,10013,Assenay,Voiture,55.81481481481477
2022-01-01T00:00:00.000,14076,Blainville-sur-Orne,Pas de transport,127.41131800521316
2022-01-01T00:00:00.000,42142,Merle-Leignec,Voiture,104.13888888888896
2022-01-01T00:00:00.000,03038,Bransat,Pas de transport,4.77636629040179
2022-01-01T00:00:00.000,95056,Belloy-en-France,Voiture,887.5110737868931
2022-01-01T00:00:00.000,03185,Montluçon,Transports en commun,357.7950798611384
2022-01-01T00:00:00.000,59254,Fressain,Transports en commun,4.92445568372288
2022-01-01T00:00:00.000,60374,Maignelay-Montigny,Transports en commun,65.05241935483875
2022-01-01T00:00:00.000,33136,Cours-de-Monségur,Pas de transport,15.51063829787235
2022-01-01T00:00:00.000,07204,Saint-Agrève,Pas de transport,64.86547085201792
2022-01-01T00:00:00.000,2A249,Propriano,Deux-roues motorisé,17.77669954899167
2022-01-01T00:00:00.000,56053,Elven,Pas de transport,164.22664889895796
2022-01-01T00:00:00.000,65181,Fréchou-Fréchet,Voiture,72.54838709677416
2022-01-01T00:00:00.000,69155,Pomeys,Transports en commun,4.93449781659389
2022-01-01T00:00:00.000,06007,Auribeau-sur-Siagne,Marche,26.45610647207607
2022-01-01T00:00:00.000,10221,Maizières-lès-Brienne,Voiture,42.1052631578947
2022-01-01T00:00:00.000,36046,La Châtre,Vélo,40.22416484258639
2022-01-01T00:00:00.000,67263,Lembach,Pas de transport,20.196263708431438
2022-01-01T00:00:00.000,64459,Préchacq-Navarrenx,Deux-roues motorisé,5.42424242424242
2022-01-01T00:00:00.000,44014,Le Bignon,Vélo,24.15746845964624
2022-01-01T00:00:00.000,16363,Saulgond,Deux-roues motorisé,5.97696800870237
2022-01-01T00:00:00.000,50184,Flamanville,Vélo,30.43759958735973
2022-01-01T00:00:00.000,02320,Fontaine-lès-Clercs,Marche,5.11403200719735
2022-01-01T00:00:00.000,60642,Tracy-le-Val,Pas de transport,10.12359716249996
2022-01-01T00:00:00.000,51380,Montmirail,Vélo,20.18842053673631
